source_id,unit_id,title,source_url,source_file,source_sha256,source_locator,normativity,scope_qualifier,target_chapters,control_ids,control_mapping_basis,expected_evidence,review_status,reviewed_on,mapping_caveat
NIST-AI-RMF,GOVERN-3.1,"GOVERN 3.1: Decision-making related to mapping, measuring,",https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1087-L1090,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-ORG-001"", ""AGF-ORG-003""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Assessment package"", ""Compensating-control evidence"", ""Control evidence"", ""Decisão de containment exercida"", ""Expiry decision"", ""Governance charter"", ""Red-flag record"", ""Residual-risk decision"", ""Risk assessment"", ""Scope e risk appetite aprovados"", ""Tier rationale"", ""Waiver record""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-3.2,GOVERN 3.2: Policies and procedures are in place to define and,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1091-L1097,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability""]","[""AGF-ORG-001"", ""AGF-ORG-003"", ""AGF-ORG-002""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Compensating-control evidence"", ""Decision log"", ""Decisão de containment exercida"", ""Expiry decision"", ""Governance charter"", ""RACI"", ""Reviewer identity"", ""Scope e risk appetite aprovados"", ""Waiver record""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-4.1,GOVERN 4.1: Organizational policies and practices are in place,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1098-L1115,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-ORG-001"", ""AGF-ORG-003""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Assessment package"", ""Compensating-control evidence"", ""Control evidence"", ""Decisão de containment exercida"", ""Expiry decision"", ""Governance charter"", ""Red-flag record"", ""Residual-risk decision"", ""Risk assessment"", ""Scope e risk appetite aprovados"", ""Tier rationale"", ""Waiver record""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-4.2,GOVERN 4.2: Organizational teams document the risks and po-,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1116-L1119,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle"", ""07-evaluation-evidence-and-assurance""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-RSK-004""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Admissibility decision record"", ""Assessment package"", ""Control evidence"", ""Exception record com authority e expiry"", ""Red-flag record"", ""Release evidence manifest"", ""Residual-risk decision"", ""Risk assessment"", ""Tier rationale""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-4.3,GOVERN 4.3: Organizational practices are in place to enable AI,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1120-L1126,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""07-evaluation-evidence-and-assurance"", ""09-operations-incidents-and-continuity""]","[""AGF-EVA-001"", ""AGF-OPS-002"", ""AGF-EVA-003"", ""AGF-OPS-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Alert tests"", ""Dashboard/runbook mapping"", ""Dataset provenance"", ""Drift report"", ""Drill/incident record"", ""Evaluation plan"", ""Raw results"", ""Reactivation decision"", ""Regression update"", ""Runbooks"", ""Runtime evaluation"", ""Signal catalog""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-5.1,GOVERN 5.1: Organizational policies and practices are in place,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1127-L1131,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-ORG-001"", ""AGF-ORG-003""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Assessment package"", ""Compensating-control evidence"", ""Control evidence"", ""Decisão de containment exercida"", ""Expiry decision"", ""Governance charter"", ""Red-flag record"", ""Residual-risk decision"", ""Risk assessment"", ""Scope e risk appetite aprovados"", ""Tier rationale"", ""Waiver record""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-5.2,GOVERN 5.2: Mechanisms are established to enable the team,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1132-L1143,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""02-governance-and-accountability"", ""03-inventory-portfolio-and-value"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle""]","[""AGF-ORG-001"", ""AGF-ORG-003"", ""AGF-VAL-001"", ""AGF-DAT-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Baseline"", ""Business case"", ""Classification record"", ""Compensating-control evidence"", ""Data contract"", ""Decisão de containment exercida"", ""Expiry decision"", ""Governance charter"", ""Metric definitions"", ""Owner approval"", ""Scope e risk appetite aprovados"", ""Waiver record""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-6.1,GOVERN 6.1: Policies and procedures are in place that address,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1144-L1146,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""01-mandate-scope-and-principles"", ""02-governance-and-accountability"", ""03-inventory-portfolio-and-value"", ""04-risk-impact-and-compliance""]","[""AGF-RAI-001"", ""AGF-RAI-002"", ""AGF-RAI-003"", ""AGF-RSK-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Affected-party map"", ""Approval logs"", ""Boundary matrix"", ""Contest records"", ""Impact assessment"", ""Monitoring report"", ""Red-flag record"", ""Residual-impact decision"", ""Risk assessment"", ""Slice evaluation"", ""Tier rationale"", ""User notice""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,GOVERN-6.2,GOVERN 6.2: Contingency processes are in place to handle,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1147-L1217,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""01-mandate-scope-and-principles"", ""02-governance-and-accountability"", ""03-inventory-portfolio-and-value"", ""04-risk-impact-and-compliance""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-RSK-004""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Admissibility decision record"", ""Assessment package"", ""Control evidence"", ""Exception record com authority e expiry"", ""Red-flag record"", ""Release evidence manifest"", ""Residual-risk decision"", ""Risk assessment"", ""Tier rationale""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.1,"MAP 1.1: Intended purposes, potentially beneficial uses, context-",https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1218-L1226,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""01-mandate-scope-and-principles"", ""04-risk-impact-and-compliance"", ""05-agent-lifecycle"", ""10-metrics-review-and-improvement""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-RSK-004"", ""AGF-VAL-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Admissibility decision record"", ""Assessment package"", ""Baseline"", ""Business case"", ""Control evidence"", ""Exception record com authority e expiry"", ""Metric definitions"", ""Red-flag record"", ""Release evidence manifest"", ""Residual-risk decision"", ""Risk assessment"", ""Tier rationale""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.2,"MAP 1.2: Interdisciplinary AI actors, competencies, skills, and",https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1227-L1231,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""03-inventory-portfolio-and-value"", ""04-risk-impact-and-compliance""]","[""AGF-VAL-001"", ""AGF-DAT-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Baseline"", ""Business case"", ""Classification record"", ""Data contract"", ""Metric definitions"", ""Owner approval""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.3,MAP 1.3: The organization’s mission and relevant goals for AI,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1232-L1233,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""03-inventory-portfolio-and-value"", ""04-risk-impact-and-compliance""]","[""AGF-VAL-001"", ""AGF-DAT-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Baseline"", ""Business case"", ""Classification record"", ""Data contract"", ""Metric definitions"", ""Owner approval""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.4,MAP 1.4: The business value or context of business use has been,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1234-L1236,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""03-inventory-portfolio-and-value"", ""07-evaluation-evidence-and-assurance""]","[""AGF-VAL-001"", ""AGF-EVA-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Baseline"", ""Business case"", ""Dataset provenance"", ""Evaluation plan"", ""Metric definitions"", ""Raw results""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.5,MAP 1.5: Organizational risk tolerances are determined and,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1237-L1238,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""04-risk-impact-and-compliance""]","[""AGF-RSK-001"", ""AGF-RSK-002"", ""AGF-RSK-004"", ""AGF-VAL-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Admissibility decision record"", ""Assessment package"", ""Baseline"", ""Business case"", ""Control evidence"", ""Exception record com authority e expiry"", ""Metric definitions"", ""Red-flag record"", ""Release evidence manifest"", ""Residual-risk decision"", ""Risk assessment"", ""Tier rationale""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-1.6,"MAP 1.6: System requirements (e.g., “the system shall respect",https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1239-L1246,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""04-risk-impact-and-compliance""]","[""AGF-DAT-001"", ""AGF-DAT-003"", ""AGF-RSK-001"", ""AGF-RSK-002""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Assessment package"", ""Classification record"", ""Control evidence"", ""Data contract"", ""Deletion test"", ""Lineage record"", ""Owner approval"", ""Red-flag record"", ""Residual-risk decision"", ""Retention policy"", ""Risk assessment"", ""Tier rationale""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
NIST-AI-RMF,MAP-2.1,MAP 2.1: The specific tasks and methods used to implement the,https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,nist-ai-rmf-1.0.txt,999a94f50a6832f2296e80ed11cac4d7b1e60f0ab31e58af8c15f0c0c6435358,nist-ai-rmf-1.0.txt#L1247-L1249,voluntary-risk-management-framework-subcategory,"Voluntary, rights-preserving, non-sector-specific framework; tailor to organizational context.","[""06-architecture-and-technical-controls"", ""08-implementation-and-adoption""]","[""AGF-MDL-001"", ""AGF-ADP-002"", ""AGF-MDL-002"", ""AGF-ORG-001""]",reviewed-semantic-route-by-source-scope-and-control-contract,"[""Competence record"", ""Data handling record"", ""Decisão de containment exercida"", ""Decisão de materialidade"", ""Evaluation results por versão"", ""Feedback backlog"", ""Governance charter"", ""Learning assets"", ""Model catalog entry"", ""Provider assessment"", ""Regression evidence"", ""Scope e risk appetite aprovados""]",reviewed-directional-mapping,2026-08-12,"Directional mapping for governance design; not equivalence, certification, conformity, legal advice or proof that a control satisfies the source requirement."
